year,date,median,low,high
2019,2020-08-24,12.0,0,122.08436780944413
2019,2020-08-25,8.0,0,128.00728004133475
2019,2020-08-26,14.0,0,67.37983824229336
2019,2020-08-27,14.0,0,66.5357313097816
2019,2020-08-28,13.0,0,63.51630837011076
2019,2020-08-29,15.0,0,70.34764037108657
2019,2020-08-30,15.0,0,78.38407478627812
2019,2020-08-31,10.0,0,90.86865727809912
2019,2020-09-01,8.0,0,71.67481684892168
2019,2020-09-02,9.0,0,133.04223620909303
2019,2020-09-03,16.0,0,137.0987840962565
2019,2020-09-04,19.0,0,148.73506864623525
2019,2020-09-05,16.0,0,128.84514527536714
2019,2020-09-06,17.0,0,143.38157563062094
2019,2020-09-07,16.0,0,127.95382775350285
2019,2020-09-08,12.0,0,115.30301377987777
2019,2020-09-09,17.0,0,106.07864580812051
2019,2020-09-10,16.0,0,110.64443506800674
2019,2020-09-11,16.0,0,106.0189719010179
2019,2020-09-12,15.0,0,117.49958983607168
2019,2020-09-13,19.0,0,129.13441626202268
2019,2020-09-14,15.0,0,131.64919473553672
2019,2020-09-15,10.0,0,121.2305806693096
2019,2020-09-16,16.0,0,68.74016958227789
2019,2020-09-17,17.0,0,69.50288535015584
2019,2020-09-18,17.0,0,71.20861059174399
2019,2020-09-19,17.0,0,72.09927144421972
2019,2020-09-20,17.0,0,76.97147704257156
2019,2020-09-21,13.0,0,82.99718785247919
2019,2020-09-22,11.0,0,63.298938531865986
2019,2020-09-23,16.0,0,117.6035119679797
2019,2020-09-24,15.0,0,131.76129293389243
2019,2020-09-25,14.0,0,147.58368601085493
2019,2020-09-26,14.0,0,122.23966029498781
2019,2020-09-27,16.0,0,133.7394002711113
2019,2020-09-28,11.0,0,122.92019780918416
2019,2020-09-29,10.0,0,122.4674375578843
2019,2020-09-30,11.0,0,130.03498659943727
2019,2020-10-01,14.0,0,133.66313437412128
2019,2020-10-02,14.0,0,124.5674181068837
2019,2020-10-03,14.0,0,110.33563961378796
2019,2020-10-04,14.0,0,107.11086021282352
2019,2020-10-05,13.0,0,115.1693109492454
2019,2020-10-06,9.0,0,94.8151001571572
2019,2020-10-07,13.0,0,95.88349717444014
2019,2020-10-08,15.0,0,82.58748821101108
2019,2020-10-09,11.0,0,62.132722089497484
2019,2020-10-10,15.0,0,67.57199881619026
2019,2020-10-11,16.0,0,73.05706136089655
2019,2020-10-12,12.0,0,83.44784932942791
2019,2020-10-13,9.0,0,66.19872395004643
2019,2020-10-14,11.0,0,69.26328977628123
2019,2020-10-15,14.0,0,62.467526122635995
